"OePNV","kiezblocks","Fahrrad","fahrenderVerkehr","DRT","Parkraum","CO2","Kosten","traffic","parking","drtTraffic","KostenProKopf","KostenProErwachsener"
"dekarbonisiert","base","base","MautFuerAlle","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0.35,2.07e+09,0.8,0.65,0.1456,544.305964912281,675.935511982571
"stark","base","base","MautFuerAlle","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0.3,1.53e+09,0.75,0.6,0.15379,402.661662280702,500.0373583878
"base","ganze Stadt","base","MautFuerAlle","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0.35,2.07e+09,0.75,0.6,0.15379,544.766925438596,676.507946623094
"dekarbonisiert","ganze Stadt","base","MautFuerAlle","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0.3,2.02e+09,0.75,0.6,0.15379,531.609030701754,660.168077342048
"stark","ganze Stadt","base","MautFuerAlle","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0.3,1.49e+09,0.75,0.6,0.161161,390.971263596491,485.519869825708
"base","base","stark","MautFuerAlle","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0.35,2.01e+09,0.75,0.6,0.15379,528.977451754386,656.900103485839
"dekarbonisiert","base","stark","MautFuerAlle","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0.3,1.96e+09,0.75,0.6,0.15379,515.819557017544,640.560234204793
"stark","base","stark","MautFuerAlle","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0.3,1.43e+09,0.75,0.6,0.161161,375.181789912281,465.912026688453
"base","ganze Stadt","stark","MautFuerAlle","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0.3,1.97e+09,0.75,0.6,0.161161,517.287053070175,642.382614923747
"dekarbonisiert","ganze Stadt","stark","MautFuerAlle","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0.3,1.92e+09,0.75,0.6,0.161161,504.129158333333,626.042745642702
"stark","ganze Stadt","stark","MautFuerAlle","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0.25,1.38e+09,0.75,0.55,0.1677949,364.397273201754,452.51948959695
"base","base","base","zeroEmissionsZone","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0.01,2.7e+08,0.85,0.7,0.10465,70.5336184210526,87.5907679738562
"dekarbonisiert","base","base","zeroEmissionsZone","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0,2.2e+08,0.85,0.7,0.10465,57.3757236842105,71.2508986928105
"stark","base","base","zeroEmissionsZone","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0,-2.9e+08,0.8,0.7,0.116935,-77.198625,-95.8675735294118
"base","ganze Stadt","base","zeroEmissionsZone","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0.01,2.5e+08,0.8,0.7,0.116935,64.9066381578947,80.6030147058824
"dekarbonisiert","ganze Stadt","base","zeroEmissionsZone","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0,2e+08,0.8,0.7,0.116935,51.7487434210526,64.2631454248366
"stark","ganze Stadt","base","zeroEmissionsZone","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0,-3.1e+08,0.8,0.65,0.1279915,-82.5260651315789,-102.483348856209
"base","base","stark","zeroEmissionsZone","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0.01,1.9e+08,0.8,0.7,0.116935,49.1171644736842,60.9951715686275
"dekarbonisiert","base","stark","zeroEmissionsZone","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0,1.4e+08,0.8,0.7,0.116935,35.9592697368421,44.6553022875817
"stark","base","stark","zeroEmissionsZone","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0,-3.7e+08,0.8,0.65,0.1279915,-98.3155388157894,-122.091191993464
"base","ganze Stadt","stark","zeroEmissionsZone","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0.01,1.7e+08,0.8,0.65,0.1279915,43.7897243421053,54.3793962418301
"dekarbonisiert","ganze Stadt","stark","zeroEmissionsZone","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0,1.2e+08,0.8,0.65,0.1279915,30.6318296052632,38.0395269607843
"stark","ganze Stadt","stark","zeroEmissionsZone","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0,-3.9e+08,0.8,0.6,0.13794235,-103.373392828947,-128.372187173203
"base","base","base","zeroEmissionsZonePlusMaut","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0.01,2.08e+09,0.75,0.5,0.15379,547.395872807017,679.772652505447
"dekarbonisiert","base","base","zeroEmissionsZonePlusMaut","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0,2.03e+09,0.75,0.5,0.15379,534.237978070175,663.432783224401
"stark","base","base","zeroEmissionsZonePlusMaut","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0,1.5e+09,0.75,0.5,0.161161,393.600210964912,488.784575708061
"base","ganze Stadt","base","zeroEmissionsZonePlusMaut","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0.01,2.04e+09,0.75,0.5,0.161161,535.705474122807,665.255163943355
"dekarbonisiert","ganze Stadt","base","zeroEmissionsZonePlusMaut","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0,1.99e+09,0.75,0.5,0.161161,522.547579385965,648.915294662309
"stark","ganze Stadt","base","zeroEmissionsZonePlusMaut","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0,1.45e+09,0.75,0.45,0.1677949,382.815694254386,475.392038616558
"base","base","stark","zeroEmissionsZonePlusMaut","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0.01,1.98e+09,0.75,0.5,0.161161,519.916000438597,645.6473208061
"dekarbonisiert","base","stark","zeroEmissionsZonePlusMaut","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0,1.93e+09,0.75,0.5,0.161161,506.758105701754,629.307451525054
"stark","base","stark","zeroEmissionsZonePlusMaut","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0,1.39e+09,0.75,0.45,0.1677949,367.026220570175,455.784195479303
"base","ganze Stadt","stark","zeroEmissionsZonePlusMaut","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0.01,1.93e+09,0.75,0.45,0.1677949,509.13148372807,632.254783714597
"dekarbonisiert","ganze Stadt","stark","zeroEmissionsZonePlusMaut","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0,1.88e+09,0.75,0.45,0.1677949,495.973588991228,615.914914433551
"stark","ganze Stadt","stark","zeroEmissionsZonePlusMaut","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0,1.36e+09,0.75,0.45,0.17376541,357.056997635965,443.404114711329
"base","base","base","autofrei","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0.01,1.5e+08,0.65,0,0.2275,40.5822368421053,50.3962418300654
"dekarbonisiert","base","base","autofrei","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0,1e+08,0.65,0,0.2275,27.4243421052632,34.0563725490196
"stark","base","base","autofrei","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0,-4e+08,0.65,0,0.2275,-104.154605263158,-129.342320261438
"base","ganze Stadt","base","autofrei","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0.01,1.4e+08,0.65,0,0.2275,37.9506578947368,47.1282679738562
"dekarbonisiert","ganze Stadt","base","autofrei","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0,9e+07,0.65,0,0.2275,24.7927631578947,30.7883986928105
"stark","ganze Stadt","base","autofrei","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0,-4.1e+08,0.65,0,0.2275,-106.786184210526,-132.610294117647
"base","base","stark","autofrei","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0.01,8e+07,0.65,0,0.2275,22.1611842105263,27.5204248366013
"dekarbonisiert","base","stark","autofrei","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0,3e+07,0.65,0,0.2275,9.00328947368422,11.1805555555556
"stark","base","stark","autofrei","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0,-4.7e+08,0.65,0,0.2275,-122.575657894737,-152.218137254902
"base","ganze Stadt","stark","autofrei","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0.01,7e+07,0.65,0,0.2275,19.5296052631579,24.2524509803922
"dekarbonisiert","ganze Stadt","stark","autofrei","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0,2e+07,0.65,0,0.2275,6.3717105263158,7.91258169934642
"stark","ganze Stadt","stark","autofrei","nurAussenbezirke","Besucher_teuer_Anwohner_preiswert",0,-4.8e+08,0.65,0,0.2275,-125.207236842105,-155.486111111111
"base","base","base","base","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.6,3.3e+08,0.9,0.8,0,86.4473684210526,107.352941176471
"dekarbonisiert","base","base","base","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.6,2.8e+08,0.9,0.8,0,73.2894736842105,91.0130718954249
"stark","base","base","base","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.55,-2.3e+08,0.9,0.75,0,-59.7302631578947,-74.1748366013072
"base","ganze Stadt","base","base","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.55,3.1e+08,0.9,0.75,0,82.375,102.295751633987
"dekarbonisiert","ganze Stadt","base","base","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.55,2.6e+08,0.9,0.75,0,69.2171052631579,85.9558823529412
"stark","ganze Stadt","base","base","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.5,-2.4e+08,0.85,0.7,0,-63.6585526315789,-79.0531045751634
"base","base","stark","base","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.55,2.5e+08,0.9,0.75,0,66.5855263157895,82.687908496732
"dekarbonisiert","base","stark","base","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.55,2e+08,0.9,0.75,0,53.4276315789474,66.3480392156863
"stark","base","stark","base","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.5,-3e+08,0.85,0.7,0,-79.4480263157895,-98.6609477124183
"base","ganze Stadt","stark","base","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.5,2.4e+08,0.85,0.7,0,62.6572368421053,77.8096405228758
"dekarbonisiert","ganze Stadt","stark","base","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.5,1.9e+08,0.85,0.7,0,49.4993421052632,61.4697712418301
"stark","ganze Stadt","stark","base","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.45,-3.2e+08,0.85,0.7,0,-83.2466447368421,-103.37818627451
"base","base","base","mautFossil","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.15,6.1e+08,0.85,0.7,0,160.407894736842,199.199346405229
"dekarbonisiert","base","base","mautFossil","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.1,5.6e+08,0.85,0.7,0,147.25,182.859477124183
"stark","base","base","mautFossil","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.1,3e+07,0.85,0.7,0,6.8342105263158,8.48692810457517
"base","ganze Stadt","base","mautFossil","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.1,5.7e+08,0.85,0.7,0,148.939473684211,184.957516339869
"dekarbonisiert","ganze Stadt","base","mautFossil","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.1,5.2e+08,0.85,0.7,0,135.781578947368,168.617647058824
"stark","ganze Stadt","base","mautFossil","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.1,-1e+07,0.85,0.65,0,-3.75052631578946,-4.65751633986927
"base","base","stark","mautFossil","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.1,5.1e+08,0.85,0.7,0,133.15,165.349673202614
"dekarbonisiert","base","stark","mautFossil","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.1,4.6e+08,0.85,0.7,0,119.992105263158,149.009803921569
"stark","base","stark","mautFossil","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.1,-7e+07,0.85,0.65,0,-19.54,-24.2653594771242
"base","ganze Stadt","stark","mautFossil","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.1,4.7e+08,0.85,0.65,0,122.565263157895,152.20522875817
"dekarbonisiert","ganze Stadt","stark","mautFossil","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.1,4.2e+08,0.85,0.65,0,109.407368421053,135.865359477124
"stark","ganze Stadt","stark","mautFossil","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.1,-1.1e+08,0.85,0.6,0,-29.3294210526316,-36.4221568627451
"base","base","base","MautFuerAlle","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.35,2.35e+09,0.85,0.65,0,618.578947368421,768.169934640523
"dekarbonisiert","base","base","MautFuerAlle","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.35,2.3e+09,0.85,0.65,0,605.421052631579,751.830065359477
"stark","base","base","MautFuerAlle","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.3,1.78e+09,0.85,0.6,0,467.214473684211,580.200980392157
"base","ganze Stadt","base","MautFuerAlle","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.35,2.32e+09,0.85,0.6,0,609.319736842105,756.671568627451
"dekarbonisiert","ganze Stadt","base","MautFuerAlle","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.3,2.27e+09,0.85,0.6,0,596.161842105263,740.331699346405
"stark","ganze Stadt","base","MautFuerAlle","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.3,1.74e+09,0.8,0.6,0,458.618026315789,569.525653594771
"base","base","stark","MautFuerAlle","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.35,2.26e+09,0.85,0.6,0,593.530263157895,737.063725490196
"dekarbonisiert","base","stark","MautFuerAlle","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.3,2.21e+09,0.85,0.6,0,580.372368421053,720.72385620915
"stark","base","stark","MautFuerAlle","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.3,1.68e+09,0.8,0.6,0,442.828552631579,549.917810457516
"base","ganze Stadt","stark","MautFuerAlle","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.3,2.22e+09,0.8,0.6,0,584.933815789474,726.38839869281
"dekarbonisiert","ganze Stadt","stark","MautFuerAlle","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.3,2.17e+09,0.8,0.6,0,571.775921052631,710.048529411765
"stark","ganze Stadt","stark","MautFuerAlle","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.25,1.65e+09,0.8,0.55,0,434.828592105263,539.983218954248
"base","base","base","zeroEmissionsZone","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.01,3.2e+08,0.9,0.7,0,85.0039473684211,105.56045751634
"dekarbonisiert","base","base","zeroEmissionsZone","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0,2.7e+08,0.9,0.7,0,71.846052631579,89.2205882352941
"stark","base","base","zeroEmissionsZone","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0,-2.3e+08,0.85,0.7,0,-61.0296052631579,-75.7883986928104
"base","ganze Stadt","base","zeroEmissionsZone","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.01,3.1e+08,0.85,0.7,0,81.0756578947368,100.682189542484
"dekarbonisiert","ganze Stadt","base","zeroEmissionsZone","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0,2.6e+08,0.85,0.7,0,67.9177631578948,84.3423202614379
"stark","ganze Stadt","base","zeroEmissionsZone","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0,-2.5e+08,0.85,0.65,0,-64.8282236842105,-80.505637254902
"base","base","stark","zeroEmissionsZone","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.01,2.5e+08,0.85,0.7,0,65.2861842105263,81.0743464052288
"dekarbonisiert","base","stark","zeroEmissionsZone","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0,2e+08,0.85,0.7,0,52.1282894736842,64.734477124183
"stark","base","stark","zeroEmissionsZone","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0,-3.1e+08,0.85,0.65,0,-80.617697368421,-100.113480392157
"base","ganze Stadt","stark","zeroEmissionsZone","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.01,2.3e+08,0.85,0.65,0,61.4875657894737,76.3571078431373
"dekarbonisiert","ganze Stadt","stark","zeroEmissionsZone","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0,1.8e+08,0.85,0.65,0,48.3296710526316,60.0172385620915
"stark","ganze Stadt","stark","zeroEmissionsZone","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0,-3.2e+08,0.85,0.6,0,-84.2996118421053,-104.68579248366
"base","base","base","zeroEmissionsZonePlusMaut","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.01,2.33e+09,0.85,0.5,0,611.948684210526,759.936274509804
"dekarbonisiert","base","base","zeroEmissionsZonePlusMaut","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0,2.28e+09,0.85,0.5,0,598.790789473684,743.596405228758
"stark","base","base","zeroEmissionsZonePlusMaut","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0,1.75e+09,0.8,0.5,0,461.24697368421,572.790359477124
"base","ganze Stadt","base","zeroEmissionsZonePlusMaut","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.01,2.29e+09,0.8,0.5,0,603.352236842105,749.260947712418
"dekarbonisiert","ganze Stadt","base","zeroEmissionsZonePlusMaut","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0,2.24e+09,0.8,0.5,0,590.194342105263,732.921078431373
"stark","ganze Stadt","base","zeroEmissionsZonePlusMaut","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0,1.72e+09,0.8,0.45,0,453.247013157895,562.855767973856
"base","base","stark","zeroEmissionsZonePlusMaut","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.01,2.23e+09,0.8,0.5,0,587.562763157895,729.653104575163
"dekarbonisiert","base","stark","zeroEmissionsZonePlusMaut","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0,2.18e+09,0.8,0.5,0,574.404868421053,713.313235294118
"stark","base","stark","zeroEmissionsZonePlusMaut","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0,1.66e+09,0.8,0.45,0,437.457539473684,543.247924836601
"base","ganze Stadt","stark","zeroEmissionsZonePlusMaut","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.01,2.2e+09,0.8,0.45,0,579.562802631579,719.718513071895
"dekarbonisiert","ganze Stadt","stark","zeroEmissionsZonePlusMaut","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0,2.15e+09,0.8,0.45,0,566.404907894737,703.37864379085
"stark","ganze Stadt","stark","zeroEmissionsZonePlusMaut","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0,1.63e+09,0.8,0.45,0,429.994417105263,533.979995098039
"base","base","base","autofrei","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.01,2.7e+08,0.75,0,0,72.0394736842105,89.4607843137255
"dekarbonisiert","base","base","autofrei","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0,2.2e+08,0.75,0,0,58.8815789473684,73.1209150326798
"stark","base","base","autofrei","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0,-2.8e+08,0.75,0,0,-72.6973684210526,-90.2777777777778
"base","ganze Stadt","base","autofrei","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.01,2.6e+08,0.75,0,0,69.4078947368421,86.1928104575164
"dekarbonisiert","ganze Stadt","base","autofrei","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0,2.1e+08,0.75,0,0,56.25,69.8529411764706
"stark","ganze Stadt","base","autofrei","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0,-2.9e+08,0.75,0,0,-75.328947368421,-93.5457516339869
"base","base","stark","autofrei","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.01,2e+08,0.75,0,0,53.6184210526316,66.5849673202615
"dekarbonisiert","base","stark","autofrei","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0,1.5e+08,0.75,0,0,40.4605263157895,50.2450980392157
"stark","base","stark","autofrei","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0,-3.5e+08,0.75,0,0,-91.1184210526316,-113.153594771242
"base","ganze Stadt","stark","autofrei","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0.01,1.9e+08,0.75,0,0,50.9868421052632,63.3169934640523
"dekarbonisiert","ganze Stadt","stark","autofrei","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0,1.4e+08,0.75,0,0,37.8289473684211,46.9771241830066
"stark","ganze Stadt","stark","autofrei","ganzeStadt","Besucher_teuer_Anwohner_preiswert",0,-3.6e+08,0.75,0,0,-93.75,-116.421568627451
"base","base","base","base","base","Besucher_teuer_Anwohner_teuer",0.2,2.7e+08,0.2,0.2,0,71.8421052631579,89.2156862745098
"dekarbonisiert","base","base","base","base","Besucher_teuer_Anwohner_teuer",0.2,2.2e+08,0.2,0.2,0,58.6842105263158,72.8758169934641
"stark","base","base","base","base","Besucher_teuer_Anwohner_teuer",0.2,-2.9e+08,0.2,0.2,0,-77.4473684210526,-96.1764705882353
"base","ganze Stadt","base","base","base","Besucher_teuer_Anwohner_teuer",0.2,2.5e+08,0.2,0.2,0,64.6578947368421,80.2941176470588
"dekarbonisiert","ganze Stadt","base","base","base","Besucher_teuer_Anwohner_teuer",0.2,2e+08,0.2,0.2,0,51.5,63.9542483660131
"stark","ganze Stadt","base","base","base","Besucher_teuer_Anwohner_teuer",0.15,-3.2e+08,0.15,0.2,0,-84.3078947368421,-104.696078431373
"base","base","stark","base","base","Besucher_teuer_Anwohner_teuer",0.2,1.9e+08,0.2,0.2,0,48.8684210526316,60.6862745098039
"dekarbonisiert","base","stark","base","base","Besucher_teuer_Anwohner_teuer",0.2,1.4e+08,0.2,0.2,0,35.7105263157895,44.3464052287582
"stark","base","stark","base","base","Besucher_teuer_Anwohner_teuer",0.15,-3.8e+08,0.15,0.2,0,-100.097368421053,-124.303921568627
"base","ganze Stadt","stark","base","base","Besucher_teuer_Anwohner_teuer",0.15,1.6e+08,0.15,0.2,0,42.0078947368421,52.1666666666667
"dekarbonisiert","ganze Stadt","stark","base","base","Besucher_teuer_Anwohner_teuer",0.15,1.1e+08,0.15,0.2,0,28.85,35.8267973856209
"stark","ganze Stadt","stark","base","base","Besucher_teuer_Anwohner_teuer",0.15,-4.1e+08,0.15,0.15,0,-106.66,-132.453594771242
"base","base","base","mautFossil","base","Besucher_teuer_Anwohner_teuer",0.0496,3.4e+08,0.15,0.2,0,88.3508771929825,109.716775599129
"dekarbonisiert","base","base","mautFossil","base","Besucher_teuer_Anwohner_teuer",0.0396,2.9e+08,0.15,0.2,0,75.1929824561404,93.3769063180828
"stark","base","base","mautFossil","base","Besucher_teuer_Anwohner_teuer",0.036,-2.4e+08,0.15,0.15,0,-62.8526315789474,-78.0522875816993
"base","ganze Stadt","base","mautFossil","base","Besucher_teuer_Anwohner_teuer",0.04564,3e+08,0.15,0.15,0,79.2526315789474,98.4183006535948
"dekarbonisiert","ganze Stadt","base","mautFossil","base","Besucher_teuer_Anwohner_teuer",0.03564,2.5e+08,0.15,0.15,0,66.0947368421053,82.078431372549
"stark","ganze Stadt","base","mautFossil","base","Besucher_teuer_Anwohner_teuer",0.0324,-2.7e+08,0.15,0.15,0,-71.4226315789474,-88.69477124183
"base","base","stark","mautFossil","base","Besucher_teuer_Anwohner_teuer",0.04564,2.4e+08,0.15,0.15,0,63.4631578947369,78.8104575163399
"dekarbonisiert","base","stark","mautFossil","base","Besucher_teuer_Anwohner_teuer",0.03564,1.9e+08,0.15,0.15,0,50.3052631578947,62.4705882352941
"stark","base","stark","mautFossil","base","Besucher_teuer_Anwohner_teuer",0.0324,-3.3e+08,0.15,0.15,0,-87.2121052631579,-108.302614379085
"base","ganze Stadt","stark","mautFossil","base","Besucher_teuer_Anwohner_teuer",0.042076,2.1e+08,0.15,0.15,0,54.8931578947369,68.1679738562092
"dekarbonisiert","ganze Stadt","stark","mautFossil","base","Besucher_teuer_Anwohner_teuer",0.032076,1.6e+08,0.15,0.15,0,41.7352631578947,51.8281045751634
"stark","ganze Stadt","stark","mautFossil","base","Besucher_teuer_Anwohner_teuer",0.02916,-3.6e+08,0.1,0.15,0,-95.3007631578947,-118.347352941176
"base","base","base","MautFuerAlle","base","Besucher_teuer_Anwohner_teuer",0.15,5e+08,0.1,0.15,0,130.473684210526,162.02614379085
"dekarbonisiert","base","base","MautFuerAlle","base","Besucher_teuer_Anwohner_teuer",0.1,4.5e+08,0.1,0.15,0,117.315789473684,145.686274509804
"stark","base","base","MautFuerAlle","base","Besucher_teuer_Anwohner_teuer",0.1,-1e+08,0.1,0.15,0,-25.2052631578947,-31.3006535947712
"base","ganze Stadt","base","MautFuerAlle","base","Besucher_teuer_Anwohner_teuer",0.1,4.4e+08,0.1,0.15,0,116.9,145.169934640523
"dekarbonisiert","ganze Stadt","base","MautFuerAlle","base","Besucher_teuer_Anwohner_teuer",0.1,3.9e+08,0.1,0.15,0,103.742105263158,128.830065359477
"stark","ganze Stadt","base","MautFuerAlle","base","Besucher_teuer_Anwohner_teuer",0.1,-1.4e+08,0.1,0.15,0,-37.79,-46.9287581699346
"base","base","stark","MautFuerAlle","base","Besucher_teuer_Anwohner_teuer",0.1,3.8e+08,0.1,0.15,0,101.110526315789,125.562091503268
"dekarbonisiert","base","stark","MautFuerAlle","base","Besucher_teuer_Anwohner_teuer",0.1,3.3e+08,0.1,0.15,0,87.9526315789474,109.222222222222
"stark","base","stark","MautFuerAlle","base","Besucher_teuer_Anwohner_teuer",0.1,-2e+08,0.1,0.15,0,-53.5794736842105,-66.5366013071895
"base","ganze Stadt","stark","MautFuerAlle","base","Besucher_teuer_Anwohner_teuer",0.1,3.4e+08,0.1,0.15,0,88.5257894736842,109.933986928105
"dekarbonisiert","ganze Stadt","stark","MautFuerAlle","base","Besucher_teuer_Anwohner_teuer",0.1,2.9e+08,0.1,0.15,0,75.3678947368421,93.5941176470588
"stark","ganze Stadt","stark","MautFuerAlle","base","Besucher_teuer_Anwohner_teuer",0.1,-2.5e+08,0.1,0.15,0,-65.2688947368421,-81.0528758169935
"base","base","base","zeroEmissionsZone","base","Besucher_teuer_Anwohner_teuer",0.01,2.5e+08,0.2,0.2,0,64.6552631578948,80.2908496732026
"dekarbonisiert","base","base","zeroEmissionsZone","base","Besucher_teuer_Anwohner_teuer",0,2e+08,0.2,0.2,0,51.4973684210526,63.9509803921569
"stark","base","base","zeroEmissionsZone","base","Besucher_teuer_Anwohner_teuer",0,-3.2e+08,0.15,0.15,0,-84.178947368421,-104.535947712418
"base","ganze Stadt","base","zeroEmissionsZone","base","Besucher_teuer_Anwohner_teuer",0.01,2.2e+08,0.15,0.15,0,57.9263157894737,71.9346405228758
"dekarbonisiert","ganze Stadt","base","zeroEmissionsZone","base","Besucher_teuer_Anwohner_teuer",0,1.7e+08,0.15,0.15,0,44.7684210526316,55.5947712418301
"stark","ganze Stadt","base","zeroEmissionsZone","base","Besucher_teuer_Anwohner_teuer",0,-3.4e+08,0.15,0.15,0,-90.6165789473684,-112.530392156863
"base","base","stark","zeroEmissionsZone","base","Besucher_teuer_Anwohner_teuer",0.01,1.6e+08,0.15,0.15,0,42.1368421052632,52.3267973856209
"dekarbonisiert","base","stark","zeroEmissionsZone","base","Besucher_teuer_Anwohner_teuer",0,1.1e+08,0.15,0.15,0,28.9789473684211,35.9869281045752
"stark","base","stark","zeroEmissionsZone","base","Besucher_teuer_Anwohner_teuer",0,-4e+08,0.15,0.15,0,-106.406052631579,-132.138235294118
